,unique_customer_id,order_total_revenue,datetime,num_orders,latest_order,days_last_purchase,recency_score,frequency_score,monetary_score,rfm_code,fm_score
626,627,72.5,"[Timestamp('2025-08-07 00:00:00'), Timestamp('2025-07-07 00:00:00')]",2,2025-08-07,268,5,2,3,523,2.5
627,628,50.0,[Timestamp('2025-08-05 00:00:00')],1,2025-08-05,270,5,1,2,512,1.5
628,629,268.5,"[Timestamp('2025-07-17 00:00:00'), Timestamp('2025-06-17 00:00:00'), Timestamp('2025-05-17 00:00:00'), Timestamp('2025-04-17 00:00:00'), Timestamp('2025-03-17 00:00:00'), Timestamp('2025-02-17 00:00:00'), Timestamp('2025-01-17 00:00:00'), Timestamp('2024-12-17 00:00:00'), Timestamp('2024-11-17 00:00:00'), Timestamp('2024-09-12 00:00:00')]",10,2025-07-17,289,5,5,5,555,5.0
629,630,80.0,[Timestamp('2025-07-15 00:00:00')],1,2025-07-15,291,5,1,3,513,2.0
630,631,173.0,"[Timestamp('2025-07-14 00:00:00'), Timestamp('2025-06-14 00:00:00'), Timestamp('2025-05-14 00:00:00'), Timestamp('2025-04-14 00:00:00')]",4,2025-07-14,292,5,3,5,535,4.0
631,632,21.0,[Timestamp('2025-07-10 00:00:00')],1,2025-07-10,296,5,1,1,511,1.0
632,633,31.5,[Timestamp('2025-07-08 00:00:00')],1,2025-07-08,298,5,1,1,511,1.0
633,634,165.0,"[Timestamp('2025-07-06 00:00:00'), Timestamp('2025-04-21 00:00:00')]",2,2025-07-06,300,5,2,4,524,3.0
634,635,28.0,[Timestamp('2025-07-05 00:00:00')],1,2025-07-05,301,5,1,1,511,1.0
635,636,45.0,[Timestamp('2025-07-03 00:00:00')],1,2025-07-03,303,5,1,2,512,1.5
636,637,56.0,[Timestamp('2025-07-03 00:00:00')],1,2025-07-03,303,5,1,2,512,1.5
637,638,28.0,[Timestamp('2025-07-03 00:00:00')],1,2025-07-03,303,5,1,1,511,1.0
638,639,45.0,[Timestamp('2025-07-02 00:00:00')],1,2025-07-02,304,5,1,2,512,1.5
639,640,56.0,[Timestamp('2025-07-01 00:00:00')],1,2025-07-01,305,5,1,2,512,1.5
640,641,28.0,[Timestamp('2025-07-01 00:00:00')],1,2025-07-01,305,5,1,1,511,1.0
641,642,51.0,[Timestamp('2025-07-01 00:00:00')],1,2025-07-01,305,5,1,2,512,1.5
642,643,28.0,[Timestamp('2025-07-01 00:00:00')],1,2025-07-01,305,5,1,1,511,1.0
643,644,119.0,"[Timestamp('2025-06-29 00:00:00'), Timestamp('2025-03-19 00:00:00'), Timestamp('2025-01-06 00:00:00'), Timestamp('2024-12-12 00:00:00')]",4,2025-06-29,307,5,3,4,534,3.5
644,645,411.85,"[Timestamp('2025-06-29 00:00:00'), Timestamp('2025-03-27 00:00:00'), Timestamp('2025-02-09 00:00:00'), Timestamp('2025-01-17 00:00:00'), Timestamp('2024-12-13 00:00:00'), Timestamp('2024-12-02 00:00:00'), Timestamp('2024-11-23 00:00:00'), Timestamp('2024-11-17 00:00:00')]",8,2025-06-29,307,5,4,5,545,4.5
645,646,350.7,"[Timestamp('2025-06-28 00:00:00'), Timestamp('2025-05-09 00:00:00'), Timestamp('2025-02-18 00:00:00'), Timestamp('2025-01-18 00:00:00'), Timestamp('2024-11-27 00:00:00'), Timestamp('2024-11-17 00:00:00'), Timestamp('2024-10-20 00:00:00')]",7,2025-06-28,308,5,4,5,545,4.5
646,647,171.0,[Timestamp('2025-06-28 00:00:00')],1,2025-06-28,308,5,1,4,514,2.5
647,648,104.0,"[Timestamp('2025-06-28 00:00:00'), Timestamp('2025-06-19 00:00:00')]",2,2025-06-28,308,5,2,4,524,3.0
648,649,36.0,[Timestamp('2025-06-26 00:00:00')],1,2025-06-26,310,5,1,2,512,1.5
649,650,60.0,[Timestamp('2025-06-24 00:00:00')],1,2025-06-24,312,5,1,3,513,2.0
650,651,45.0,[Timestamp('2025-06-18 00:00:00')],1,2025-06-18,318,5,1,2,512,1.5
651,652,28.0,[Timestamp('2025-06-16 00:00:00')],1,2025-06-16,320,5,1,1,511,1.0
652,653,45.0,[Timestamp('2025-06-14 00:00:00')],1,2025-06-14,322,5,1,2,512,1.5
653,654,23.8,[Timestamp('2025-06-11 00:00:00')],1,2025-06-11,325,5,1,1,511,1.0
654,655,28.0,[Timestamp('2025-06-08 00:00:00')],1,2025-06-08,328,5,1,1,511,1.0
655,656,150.0,"[Timestamp('2025-06-06 00:00:00'), Timestamp('2025-06-06 00:00:00')]",2,2025-06-06,330,5,2,4,524,3.0
656,657,133.0,[Timestamp('2025-05-31 00:00:00')],1,2025-05-31,336,5,1,4,514,2.5
657,658,155.0,[Timestamp('2025-05-26 00:00:00')],1,2025-05-26,341,5,1,4,514,2.5
658,659,45.0,[Timestamp('2025-05-25 00:00:00')],1,2025-05-25,342,5,1,2,512,1.5
659,660,23.8,[Timestamp('2025-05-22 00:00:00')],1,2025-05-22,345,5,1,1,511,1.0
660,661,56.0,[Timestamp('2025-05-21 00:00:00')],1,2025-05-21,346,5,1,2,512,1.5
661,662,28.0,[Timestamp('2025-05-18 00:00:00')],1,2025-05-18,349,5,1,1,511,1.0
662,663,135.0,"[Timestamp('2025-05-17 00:00:00'), Timestamp('2025-04-04 00:00:00')]",2,2025-05-17,350,5,2,4,524,3.0
663,664,45.0,[Timestamp('2025-05-17 00:00:00')],1,2025-05-17,350,5,1,2,512,1.5
664,665,45.0,[Timestamp('2025-05-15 00:00:00')],1,2025-05-15,352,5,1,2,512,1.5
665,666,124.8,"[Timestamp('2025-05-15 00:00:00'), Timestamp('2025-04-22 00:00:00')]",2,2025-05-15,352,5,2,4,524,3.0
666,667,59.5,[Timestamp('2025-05-13 00:00:00')],1,2025-05-13,354,5,1,3,513,2.0
667,668,219.1,"[Timestamp('2025-05-11 00:00:00'), Timestamp('2025-01-26 00:00:00'), Timestamp('2024-11-26 00:00:00'), Timestamp('2024-10-19 00:00:00')]",4,2025-05-11,356,5,3,5,535,4.0
668,669,131.25,"[Timestamp('2025-05-10 00:00:00'), Timestamp('2025-04-10 00:00:00'), Timestamp('2025-03-10 00:00:00'), Timestamp('2025-02-10 00:00:00'), Timestamp('2025-01-10 00:00:00'), Timestamp('2024-12-10 00:00:00')]",6,2025-05-10,357,5,4,4,544,4.0
669,670,129.0,"[Timestamp('2025-05-06 00:00:00'), Timestamp('2025-05-06 00:00:00'), Timestamp('2025-04-18 00:00:00')]",3,2025-05-06,361,5,3,4,534,3.5
670,671,196.0,"[Timestamp('2025-05-06 00:00:00'), Timestamp('2025-01-17 00:00:00')]",2,2025-05-06,361,5,2,5,525,3.5
671,672,28.0,[Timestamp('2025-05-06 00:00:00')],1,2025-05-06,361,5,1,1,511,1.0
672,673,90.0,[Timestamp('2025-05-06 00:00:00')],1,2025-05-06,361,5,1,4,514,2.5
673,674,84.0,"[Timestamp('2025-05-06 00:00:00'), Timestamp('2025-02-25 00:00:00')]",2,2025-05-06,361,5,2,3,523,2.5
674,675,90.0,"[Timestamp('2025-05-05 00:00:00'), Timestamp('2025-04-16 00:00:00')]",2,2025-05-05,362,5,2,4,524,3.0
675,676,62.05,[Timestamp('2025-05-04 00:00:00')],1,2025-05-04,363,5,1,3,513,2.0
676,677,112.0,[Timestamp('2025-04-27 00:00:00')],1,2025-04-27,370,5,1,4,514,2.5
677,678,56.0,[Timestamp('2025-04-26 00:00:00')],1,2025-04-26,371,5,1,2,512,1.5
678,679,23.8,[Timestamp('2025-04-24 00:00:00')],1,2025-04-24,373,5,1,1,511,1.0
679,680,38.25,[Timestamp('2025-04-22 00:00:00')],1,2025-04-22,375,5,1,2,512,1.5
680,681,28.0,[Timestamp('2025-04-20 00:00:00')],1,2025-04-20,377,5,1,1,511,1.0
681,682,45.0,[Timestamp('2025-04-19 00:00:00')],1,2025-04-19,378,5,1,2,512,1.5
682,683,103.0,[Timestamp('2025-04-19 00:00:00')],1,2025-04-19,378,5,1,4,514,2.5
683,684,73.0,[Timestamp('2025-04-19 00:00:00')],1,2025-04-19,378,5,1,3,513,2.0
684,685,45.0,[Timestamp('2025-04-18 00:00:00')],1,2025-04-18,379,5,1,2,512,1.5
685,686,45.0,[Timestamp('2025-04-17 00:00:00')],1,2025-04-17,380,5,1,2,512,1.5
686,687,73.0,[Timestamp('2025-04-16 00:00:00')],1,2025-04-16,381,5,1,3,513,2.0
687,688,82.5,[Timestamp('2025-04-16 00:00:00')],1,2025-04-16,381,5,1,3,513,2.0
688,689,23.8,[Timestamp('2025-04-16 00:00:00')],1,2025-04-16,381,5,1,1,511,1.0
689,690,42.0,"[Timestamp('2025-04-15 00:00:00'), Timestamp('2025-03-15 00:00:00')]",2,2025-04-15,382,4,2,2,422,2.0
690,691,23.8,[Timestamp('2025-04-13 00:00:00')],1,2025-04-13,384,4,1,1,411,1.0
691,692,28.0,[Timestamp('2025-04-13 00:00:00')],1,2025-04-13,384,4,1,1,411,1.0
692,693,63.0,"[Timestamp('2025-04-11 00:00:00'), Timestamp('2025-03-11 00:00:00'), Timestamp('2025-02-11 00:00:00')]",3,2025-04-11,386,4,3,3,433,3.0
693,694,21.0,[Timestamp('2025-04-10 00:00:00')],1,2025-04-10,387,4,1,1,411,1.0
694,695,90.0,[Timestamp('2025-04-10 00:00:00')],1,2025-04-10,387,4,1,4,414,2.5
695,696,217.0,"[Timestamp('2025-04-08 00:00:00'), Timestamp('2025-03-12 00:00:00'), Timestamp('2025-01-24 00:00:00'), Timestamp('2024-11-03 00:00:00'), Timestamp('2024-10-08 00:00:00')]",5,2025-04-08,389,4,4,5,445,4.5
696,697,28.0,[Timestamp('2025-04-06 00:00:00')],1,2025-04-06,391,4,1,1,411,1.0
697,698,145.0,"[Timestamp('2025-04-03 00:00:00'), Timestamp('2024-09-26 00:00:00')]",2,2025-04-03,394,4,2,4,424,3.0
698,699,45.0,[Timestamp('2025-04-02 00:00:00')],1,2025-04-02,395,4,1,2,412,1.5
699,700,45.0,[Timestamp('2025-04-01 00:00:00')],1,2025-04-01,396,4,1,2,412,1.5
700,701,56.0,[Timestamp('2025-03-29 00:00:00')],1,2025-03-29,399,4,1,2,412,1.5
701,702,49.0,"[Timestamp('2025-03-25 00:00:00'), Timestamp('2025-03-04 00:00:00')]",2,2025-03-25,403,4,2,2,422,2.0
702,703,84.0,[Timestamp('2025-03-23 00:00:00')],1,2025-03-23,405,4,1,3,413,2.0
703,704,45.0,[Timestamp('2025-03-23 00:00:00')],1,2025-03-23,405,4,1,2,412,1.5
704,705,90.0,"[Timestamp('2025-03-23 00:00:00'), Timestamp('2025-03-23 00:00:00')]",2,2025-03-23,405,4,2,4,424,3.0
705,706,56.0,[Timestamp('2025-03-18 00:00:00')],1,2025-03-18,410,4,1,2,412,1.5
706,707,28.0,[Timestamp('2025-03-17 00:00:00')],1,2025-03-17,411,4,1,1,411,1.0
707,708,38.25,[Timestamp('2025-03-16 00:00:00')],1,2025-03-16,412,4,1,2,412,1.5
708,709,155.0,[Timestamp('2025-03-05 00:00:00')],1,2025-03-05,423,4,1,4,414,2.5
709,710,28.0,[Timestamp('2025-03-04 00:00:00')],1,2025-03-04,424,4,1,1,411,1.0
710,711,45.0,[Timestamp('2025-03-04 00:00:00')],1,2025-03-04,424,4,1,2,412,1.5
711,712,45.0,[Timestamp('2025-03-02 00:00:00')],1,2025-03-02,426,4,1,2,412,1.5
712,713,45.0,[Timestamp('2025-03-02 00:00:00')],1,2025-03-02,426,4,1,2,412,1.5
713,714,45.0,[Timestamp('2025-03-01 00:00:00')],1,2025-03-01,427,4,1,2,412,1.5
714,715,206.0,"[Timestamp('2025-02-28 00:00:00'), Timestamp('2025-02-19 00:00:00'), Timestamp('2025-01-29 00:00:00'), Timestamp('2024-12-29 00:00:00'), Timestamp('2024-11-18 00:00:00')]",5,2025-02-28,428,4,4,5,445,4.5
715,716,45.0,[Timestamp('2025-02-28 00:00:00')],1,2025-02-28,428,4,1,2,412,1.5
716,717,28.0,[Timestamp('2025-02-27 00:00:00')],1,2025-02-27,429,4,1,1,411,1.0
717,718,45.0,[Timestamp('2025-02-25 00:00:00')],1,2025-02-25,431,4,1,2,412,1.5
718,719,33.75,[Timestamp('2025-02-24 00:00:00')],1,2025-02-24,432,4,1,1,411,1.0
719,720,67.5,"[Timestamp('2025-02-23 00:00:00'), Timestamp('2025-01-23 00:00:00')]",2,2025-02-23,433,4,2,3,423,2.5
720,721,45.0,[Timestamp('2025-02-21 00:00:00')],1,2025-02-21,435,4,1,2,412,1.5
721,722,28.0,[Timestamp('2025-02-19 00:00:00')],1,2025-02-19,437,4,1,1,411,1.0
722,723,45.0,[Timestamp('2025-02-18 00:00:00')],1,2025-02-18,438,4,1,2,412,1.5
723,724,28.0,[Timestamp('2025-02-18 00:00:00')],1,2025-02-18,438,4,1,1,411,1.0
724,725,28.0,[Timestamp('2025-02-17 00:00:00')],1,2025-02-17,439,4,1,1,411,1.0
725,726,337.0,[Timestamp('2025-02-14 00:00:00')],1,2025-02-14,442,4,1,5,415,3.0
726,727,28.0,[Timestamp('2025-02-11 00:00:00')],1,2025-02-11,445,4,1,1,411,1.0
727,728,112.0,[Timestamp('2025-02-08 00:00:00')],1,2025-02-08,448,4,1,4,414,2.5
728,729,22.4,[Timestamp('2025-02-07 00:00:00')],1,2025-02-07,449,4,1,1,411,1.0
729,730,45.0,[Timestamp('2025-02-06 00:00:00')],1,2025-02-06,450,4,1,2,412,1.5
730,731,28.0,[Timestamp('2025-02-06 00:00:00')],1,2025-02-06,450,4,1,1,411,1.0
731,732,141.0,[Timestamp('2025-01-29 00:00:00')],1,2025-01-29,458,4,1,4,414,2.5
732,733,204.0,[Timestamp('2025-01-29 00:00:00')],1,2025-01-29,458,4,1,5,415,3.0
733,734,23.8,[Timestamp('2025-01-29 00:00:00')],1,2025-01-29,458,4,1,1,411,1.0
734,735,28.0,[Timestamp('2025-01-28 00:00:00')],1,2025-01-28,459,4,1,1,411,1.0
735,736,49.0,[Timestamp('2025-01-28 00:00:00')],1,2025-01-28,459,4,1,2,412,1.5
736,737,90.0,[Timestamp('2025-01-27 00:00:00')],1,2025-01-27,460,4,1,4,414,2.5
737,738,56.0,[Timestamp('2025-01-27 00:00:00')],1,2025-01-27,460,4,1,2,412,1.5
738,739,23.8,[Timestamp('2025-01-27 00:00:00')],1,2025-01-27,460,4,1,1,411,1.0
739,740,56.0,[Timestamp('2025-01-26 00:00:00')],1,2025-01-26,461,4,1,2,412,1.5
740,741,91.0,"[Timestamp('2025-01-26 00:00:00'), Timestamp('2024-12-11 00:00:00'), Timestamp('2024-10-06 00:00:00')]",3,2025-01-26,461,4,3,4,434,3.5
741,742,73.0,[Timestamp('2025-01-25 00:00:00')],1,2025-01-25,462,4,1,3,413,2.0
742,743,28.0,[Timestamp('2025-01-24 00:00:00')],1,2025-01-24,463,4,1,1,411,1.0
743,744,66.25,"[Timestamp('2025-01-24 00:00:00'), Timestamp('2025-01-15 00:00:00')]",2,2025-01-24,463,4,2,3,423,2.5
744,745,28.0,[Timestamp('2025-01-24 00:00:00')],1,2025-01-24,463,4,1,1,411,1.0
745,746,28.0,[Timestamp('2025-01-24 00:00:00')],1,2025-01-24,463,4,1,1,411,1.0
746,747,112.0,"[Timestamp('2025-01-23 00:00:00'), Timestamp('2025-01-17 00:00:00')]",2,2025-01-23,464,4,2,4,424,3.0
747,748,73.0,"[Timestamp('2025-01-23 00:00:00'), Timestamp('2025-01-04 00:00:00')]",2,2025-01-23,464,4,2,3,423,2.5
748,749,140.0,[Timestamp('2025-01-23 00:00:00')],1,2025-01-23,464,4,1,4,414,2.5
749,750,28.0,[Timestamp('2025-01-22 00:00:00')],1,2025-01-22,465,4,1,1,411,1.0
750,751,28.0,[Timestamp('2025-01-22 00:00:00')],1,2025-01-22,465,4,1,1,411,1.0
751,752,28.0,[Timestamp('2025-01-22 00:00:00')],1,2025-01-22,465,4,1,1,411,1.0
752,753,141.0,[Timestamp('2025-01-20 00:00:00')],1,2025-01-20,467,4,1,4,414,2.5
753,754,28.0,[Timestamp('2025-01-18 00:00:00')],1,2025-01-18,469,4,1,1,411,1.0
754,755,70.0,[Timestamp('2025-01-17 00:00:00')],1,2025-01-17,470,4,1,3,413,2.0
755,756,28.0,[Timestamp('2025-01-17 00:00:00')],1,2025-01-17,470,4,1,1,411,1.0
756,757,28.0,[Timestamp('2025-01-17 00:00:00')],1,2025-01-17,470,4,1,1,411,1.0
757,758,28.0,[Timestamp('2025-01-16 00:00:00')],1,2025-01-16,471,4,1,1,411,1.0
758,759,23.8,[Timestamp('2025-01-14 00:00:00')],1,2025-01-14,473,4,1,1,411,1.0
759,760,28.0,[Timestamp('2025-01-10 00:00:00')],1,2025-01-10,477,4,1,1,411,1.0
760,761,47.6,[Timestamp('2025-01-10 00:00:00')],1,2025-01-10,477,4,1,2,412,1.5
761,762,114.75,[Timestamp('2025-01-09 00:00:00')],1,2025-01-09,478,4,1,4,414,2.5
762,763,23.8,[Timestamp('2025-01-08 00:00:00')],1,2025-01-08,479,4,1,1,411,1.0
763,764,22.4,[Timestamp('2025-01-07 00:00:00')],1,2025-01-07,480,4,1,1,411,1.0
764,765,83.25,"[Timestamp('2025-01-06 00:00:00'), Timestamp('2025-01-06 00:00:00')]",2,2025-01-06,481,4,2,3,423,2.5
765,766,45.0,[Timestamp('2025-01-05 00:00:00')],1,2025-01-05,482,4,1,2,412,1.5
766,767,52.5,"[Timestamp('2025-01-04 00:00:00'), Timestamp('2024-12-04 00:00:00')]",2,2025-01-04,483,4,2,2,422,2.0
767,768,94.3,"[Timestamp('2025-01-04 00:00:00'), Timestamp('2024-12-20 00:00:00')]",2,2025-01-04,483,4,2,4,424,3.0
768,769,28.0,[Timestamp('2025-01-02 00:00:00')],1,2025-01-02,485,4,1,1,411,1.0
769,770,45.0,[Timestamp('2025-01-01 00:00:00')],1,2025-01-01,486,4,1,2,412,1.5
770,771,45.0,[Timestamp('2024-12-29 00:00:00')],1,2024-12-29,489,4,1,2,412,1.5
771,772,132.8,"[Timestamp('2024-12-24 00:00:00'), Timestamp('2024-09-22 00:00:00')]",2,2024-12-24,494,4,2,4,424,3.0
772,773,23.8,[Timestamp('2024-12-24 00:00:00')],1,2024-12-24,494,4,1,1,411,1.0
773,774,141.0,[Timestamp('2024-12-23 00:00:00')],1,2024-12-23,495,4,1,4,414,2.5
774,775,70.0,[Timestamp('2024-12-20 00:00:00')],1,2024-12-20,498,4,1,3,413,2.0
775,776,29.75,[Timestamp('2024-12-17 00:00:00')],1,2024-12-17,501,4,1,1,411,1.0
776,777,147.9,[Timestamp('2024-12-15 00:00:00')],1,2024-12-15,503,4,1,4,414,2.5
777,778,59.5,[Timestamp('2024-12-13 00:00:00')],1,2024-12-13,505,4,1,3,413,2.0
778,779,129.5,"[Timestamp('2024-12-13 00:00:00'), Timestamp('2024-10-11 00:00:00')]",2,2024-12-13,505,4,2,4,424,3.0
779,780,35.0,[Timestamp('2024-12-11 00:00:00')],1,2024-12-11,507,4,1,1,411,1.0
780,781,161.0,[Timestamp('2024-12-10 00:00:00')],1,2024-12-10,508,4,1,4,414,2.5
781,782,396.5,"[Timestamp('2024-12-10 00:00:00'), Timestamp('2024-12-03 00:00:00'), Timestamp('2024-11-08 00:00:00'), Timestamp('2024-11-03 00:00:00'), Timestamp('2024-10-03 00:00:00'), Timestamp('2024-09-13 00:00:00')]",6,2024-12-10,508,4,4,5,445,4.5
782,783,157.1,"[Timestamp('2024-12-10 00:00:00'), Timestamp('2024-11-26 00:00:00'), Timestamp('2024-10-26 00:00:00'), Timestamp('2024-08-27 00:00:00')]",4,2024-12-10,508,4,3,4,434,3.5
783,784,35.0,[Timestamp('2024-12-08 00:00:00')],1,2024-12-08,510,4,1,1,411,1.0
784,785,11.6,[Timestamp('2024-12-06 00:00:00')],1,2024-12-06,512,4,1,1,411,1.0
785,786,116.0,[Timestamp('2024-12-05 00:00:00')],1,2024-12-05,513,4,1,4,414,2.5
786,787,178.5,[Timestamp('2024-12-04 00:00:00')],1,2024-12-04,514,4,1,5,415,3.0
787,788,58.0,[Timestamp('2024-12-03 00:00:00')],1,2024-12-03,515,4,1,3,413,2.0
788,789,58.0,[Timestamp('2024-12-03 00:00:00')],1,2024-12-03,515,4,1,3,413,2.0
789,790,58.0,[Timestamp('2024-12-02 00:00:00')],1,2024-12-02,516,4,1,3,413,2.0
790,791,70.0,[Timestamp('2024-11-28 00:00:00')],1,2024-11-28,520,4,1,3,413,2.0
791,792,140.0,"[Timestamp('2024-11-26 00:00:00'), Timestamp('2024-11-26 00:00:00')]",2,2024-11-26,522,4,2,4,424,3.0
792,793,93.0,[Timestamp('2024-11-20 00:00:00')],1,2024-11-20,528,4,1,4,414,2.5
793,794,35.0,[Timestamp('2024-11-15 00:00:00')],1,2024-11-15,533,4,1,1,411,1.0
794,795,70.0,[Timestamp('2024-11-15 00:00:00')],1,2024-11-15,533,4,1,3,413,2.0
795,796,58.0,[Timestamp('2024-11-02 00:00:00')],1,2024-11-02,546,4,1,3,413,2.0
796,797,26.25,[Timestamp('2024-10-31 00:00:00')],1,2024-10-31,548,4,1,1,411,1.0
797,798,26.25,[Timestamp('2024-10-29 00:00:00')],1,2024-10-29,550,4,1,1,411,1.0
798,799,150.8,[Timestamp('2024-10-25 00:00:00')],1,2024-10-25,554,4,1,4,414,2.5
799,800,29.75,[Timestamp('2024-10-24 00:00:00')],1,2024-10-24,555,4,1,1,411,1.0
800,801,175.0,[Timestamp('2024-10-22 00:00:00')],1,2024-10-22,557,4,1,5,415,3.0
801,802,35.0,[Timestamp('2024-10-22 00:00:00')],1,2024-10-22,557,4,1,1,411,1.0
802,803,49.0,[Timestamp('2024-10-19 00:00:00')],1,2024-10-19,560,4,1,2,412,1.5
803,804,101.5,[Timestamp('2024-10-19 00:00:00')],1,2024-10-19,560,4,1,4,414,2.5
804,805,29.75,[Timestamp('2024-10-14 00:00:00')],1,2024-10-14,565,4,1,1,411,1.0
805,806,49.3,[Timestamp('2024-10-14 00:00:00')],1,2024-10-14,565,4,1,2,412,1.5
806,807,150.8,[Timestamp('2024-10-13 00:00:00')],1,2024-10-13,566,4,1,4,414,2.5
807,808,35.0,[Timestamp('2024-10-13 00:00:00')],1,2024-10-13,566,4,1,1,411,1.0
808,809,35.0,[Timestamp('2024-10-12 00:00:00')],1,2024-10-12,567,4,1,1,411,1.0
809,810,26.25,[Timestamp('2024-10-12 00:00:00')],1,2024-10-12,567,4,1,1,411,1.0
810,811,29.75,[Timestamp('2024-10-11 00:00:00')],1,2024-10-11,568,4,1,1,411,1.0
811,812,35.0,[Timestamp('2024-09-30 00:00:00')],1,2024-09-30,579,4,1,1,411,1.0
812,813,110.0,"[Timestamp('2024-09-28 00:00:00'), Timestamp('2024-09-28 00:00:00')]",2,2024-09-28,581,4,2,4,424,3.0
813,814,25.6,[Timestamp('2024-09-26 00:00:00')],1,2024-09-26,583,4,1,1,411,1.0
814,815,61.6,[Timestamp('2024-09-26 00:00:00')],1,2024-09-26,583,4,1,3,413,2.0
815,816,55.0,[Timestamp('2024-09-24 00:00:00')],1,2024-09-24,585,4,1,2,412,1.5
816,817,44.0,[Timestamp('2024-09-23 00:00:00')],1,2024-09-23,586,4,1,2,412,1.5
817,818,152.0,[Timestamp('2024-09-20 00:00:00')],1,2024-09-20,589,4,1,4,414,2.5
818,819,55.0,[Timestamp('2024-09-18 00:00:00')],1,2024-09-18,591,4,1,2,412,1.5
819,820,32.0,[Timestamp('2024-09-17 00:00:00')],1,2024-09-17,592,4,1,1,411,1.0
820,821,48.0,"[Timestamp('2024-09-16 00:00:00'), Timestamp('2024-08-23 00:00:00')]",2,2024-09-16,593,4,2,2,422,2.0
821,822,44.0,[Timestamp('2024-09-14 00:00:00')],1,2024-09-14,595,4,1,2,412,1.5
822,823,139.0,[Timestamp('2024-09-13 00:00:00')],1,2024-09-13,596,4,1,4,414,2.5
823,824,240.0,[Timestamp('2024-09-12 00:00:00')],1,2024-09-12,597,4,1,5,415,3.0
824,825,64.0,[Timestamp('2024-09-11 00:00:00')],1,2024-09-11,598,4,1,3,413,2.0
825,826,51.2,[Timestamp('2024-09-08 00:00:00')],1,2024-09-08,601,3,1,2,312,1.5
826,827,32.0,[Timestamp('2024-09-07 00:00:00')],1,2024-09-07,602,3,1,1,311,1.0
827,828,152.0,[Timestamp('2024-09-06 00:00:00')],1,2024-09-06,603,3,1,4,314,2.5
828,829,96.0,[Timestamp('2024-09-06 00:00:00')],1,2024-09-06,603,3,1,4,314,2.5
829,830,25.6,[Timestamp('2024-09-05 00:00:00')],1,2024-09-05,604,3,1,1,311,1.0
830,831,32.0,[Timestamp('2024-09-04 00:00:00')],1,2024-09-04,605,3,1,1,311,1.0
831,832,32.0,[Timestamp('2024-09-04 00:00:00')],1,2024-09-04,605,3,1,1,311,1.0
832,833,32.0,[Timestamp('2024-09-03 00:00:00')],1,2024-09-03,606,3,1,1,311,1.0
833,834,55.0,[Timestamp('2024-09-03 00:00:00')],1,2024-09-03,606,3,1,2,312,1.5
834,835,55.0,[Timestamp('2024-09-01 00:00:00')],1,2024-09-01,608,3,1,2,312,1.5
835,836,64.0,[Timestamp('2024-09-01 00:00:00')],1,2024-09-01,608,3,1,3,313,2.0
836,837,80.0,[Timestamp('2024-09-01 00:00:00')],1,2024-09-01,608,3,1,3,313,2.0
837,838,32.0,[Timestamp('2024-08-27 00:00:00')],1,2024-08-27,613,3,1,1,311,1.0
838,839,55.0,[Timestamp('2024-08-26 00:00:00')],1,2024-08-26,614,3,1,2,312,1.5
839,840,64.0,[Timestamp('2024-08-22 00:00:00')],1,2024-08-22,618,3,1,3,313,2.0
840,841,65.0,[Timestamp('2024-08-22 00:00:00')],1,2024-08-22,618,3,1,3,313,2.0
841,842,55.0,[Timestamp('2024-08-21 00:00:00')],1,2024-08-21,619,3,1,2,312,1.5
842,843,32.0,[Timestamp('2024-08-07 00:00:00')],1,2024-08-07,633,3,1,1,311,1.0
